,0,1
771,2020/10/12,0.9383801273487119
772,2020/10/13,0.9383007020355411
773,2020/10/14,0.9382212892952669
774,2020/10/15,0.9381418891531528
775,2020/10/16,0.93806250163446
776,2020/10/17,0.9379831267644512
777,2020/10/18,0.9379037645683888
778,2020/10/19,0.9378244150715344
779,2020/10/20,0.9377450782991511
780,2020/10/21,0.9376657542765007
781,2020/10/22,0.9375864430288452
782,2020/10/23,0.9375071445814473
783,2020/10/24,0.9374278589595694
784,2020/10/25,0.9373485861884733
785,2020/10/26,0.9372693262934213
786,2020/10/27,0.9371900792996758
787,2020/10/28,0.9371108452324992
788,2020/10/29,0.9370316241171534
789,2020/10/30,0.9369524159789007
790,2020/10/31,0.9368732208430035
791,2020/11/01,0.9367940387329801
792,2020/11/02,0.9367148696571664
793,2020/11/03,0.9366357136160827
794,2020/11/04,0.9365565706101839
795,2020/11/05,0.9364774406399252
796,2020/11/06,0.9363983237057618
797,2020/11/07,0.936319219808149
798,2020/11/08,0.9362401289475416
799,2020/11/09,0.9361610511243955
800,2020/11/10,0.9360819863391645
801,2020/11/11,0.9360029345923051
802,2020/11/12,0.9359238958842717
803,2020/11/13,0.93584487021552
804,2020/11/14,0.9357658575865047
805,2020/11/15,0.9356868579976808
806,2020/11/16,0.9356078714495045
807,2020/11/17,0.9355288979424294
808,2020/11/18,0.9354499374769121
809,2020/11/19,0.935370990053407
810,2020/11/20,0.9352920556723692
811,2020/11/21,0.9352131343342543
812,2020/11/22,0.9351342260395169
813,2020/11/23,0.935055330788613
814,2020/11/24,0.9349764485819968
815,2020/11/25,0.9348975794201242
816,2020/11/26,0.9348187233034497
817,2020/11/27,0.9347398802324289
818,2020/11/28,0.9346610502075173
819,2020/11/29,0.9345822332291693
820,2020/11/30,0.9345034292978405
821,2020/12/01,0.9344246384139859
822,2020/12/02,0.9343458605780606
823,2020/12/03,0.9342670957905199
824,2020/12/04,0.934188344051819
825,2020/12/05,0.9341096053624129
826,2020/12/06,0.9340308797227571
827,2020/12/07,0.9339521671333063
828,2020/12/08,0.9338734675945158
829,2020/12/09,0.9337947811068408
830,2020/12/10,0.9337161076707368
831,2020/12/11,0.9336374472866582
832,2020/12/12,0.933558799955061
833,2020/12/13,0.9334801656763996
834,2020/12/14,0.9334015444511298
835,2020/12/15,0.9333229362797062
836,2020/12/16,0.9332443411625843
837,2020/12/17,0.9331657591002191
838,2020/12/18,0.9330871900930661
839,2020/12/19,0.9330086341415803
840,2020/12/20,0.9329300912462164
841,2020/12/21,0.93285156140743
842,2020/12/22,0.9327730446256761
843,2020/12/23,0.9326945409014101
844,2020/12/24,0.9326160502350869
845,2020/12/25,0.932537572627162
846,2020/12/26,0.93245910807809
847,2020/12/27,0.9323806565883264
848,2020/12/28,0.9323022181583264
849,2020/12/29,0.9322237927885451
850,2020/12/30,0.9321453804794375
851,2020/12/31,0.9320669812314593
